timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-04-19 13:17:15,85300.01,85300.01,85300.01,85300.01,0.0,1745068635999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:16,85300.01,85300.01,85300.0,85300.0,0.00149,1745068636999.0,127.0970012,4.0,0.00012,10.2360012,0.0
2025-04-19 13:17:17,85300.0,85300.0,85300.0,85300.0,0.0,1745068637999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:18,85300.0,85300.0,85300.0,85300.0,0.00054,1745068638999.0,46.062,2.0,0.0,0.0,0.0
2025-04-19 13:17:19,85300.0,85300.0,85300.0,85300.0,0.00025,1745068639999.0,21.325,1.0,0.0,0.0,0.0
2025-04-19 13:17:20,85300.0,85300.0,85300.0,85300.0,0.00318,1745068640999.0,271.254,2.0,0.0,0.0,0.0
2025-04-19 13:17:21,85300.0,85300.0,85300.0,85300.0,0.00177,1745068641999.0,150.981,1.0,0.0,0.0,0.0
2025-04-19 13:17:22,85300.0,85300.0,85300.0,85300.0,0.00137,1745068642999.0,116.861,3.0,0.0,0.0,0.0
2025-04-19 13:17:23,85300.0,85300.01,85300.0,85300.01,0.03412,1745068643999.0,2910.4361326,3.0,0.01326,1131.0781326,0.0
2025-04-19 13:17:24,85300.01,85300.01,85300.01,85300.01,0.0,1745068644999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:25,85300.01,85300.01,85300.0,85300.0,0.00397,1745068645999.0,338.6410011,3.0,0.00011,9.3830011,0.0
2025-04-19 13:17:26,85300.0,85300.0,85300.0,85300.0,0.0,1745068646999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:27,85300.0,85300.0,85300.0,85300.0,0.0,1745068647999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:28,85300.0,85300.0,85300.0,85300.0,0.00167,1745068648999.0,142.451,1.0,0.0,0.0,0.0
2025-04-19 13:17:29,85300.0,85300.0,85300.0,85300.0,0.00086,1745068649999.0,73.358,2.0,0.0,0.0,0.0
2025-04-19 13:17:30,85300.0,85300.0,85300.0,85300.0,0.00024,1745068650999.0,20.472,1.0,0.0,0.0,0.0
2025-04-19 13:17:31,85300.01,85300.01,85300.01,85300.01,0.00351,1745068651999.0,299.4030351,1.0,0.00351,299.4030351,0.0
2025-04-19 13:17:32,85300.0,85300.0,85300.0,85300.0,0.12207,1745068652999.0,10412.571,2.0,0.0,0.0,0.0
2025-04-19 13:17:33,85300.0,85300.0,85300.0,85300.0,0.0,1745068653999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:34,85300.0,85300.0,85300.0,85300.0,0.02355,1745068654999.0,2008.815,2.0,0.0,0.0,0.0
2025-04-19 13:17:35,85300.0,85300.0,85300.0,85300.0,0.00032,1745068655999.0,27.296,2.0,0.0,0.0,0.0
2025-04-19 13:17:36,85300.01,85300.01,85300.01,85300.01,0.00028,1745068656999.0,23.8840028,2.0,0.00028,23.8840028,0.0
2025-04-19 13:17:37,85300.0,85300.01,85300.0,85300.01,0.00351,1745068657999.0,299.4030061,4.0,0.00061,52.0330061,0.0
2025-04-19 13:17:38,85300.0,85300.0,85300.0,85300.0,0.01702,1745068658999.0,1451.806,2.0,0.0,0.0,0.0
2025-04-19 13:17:39,85300.0,85300.01,85300.0,85300.0,0.22362,1745068659999.0,19074.7860172,17.0,0.00172,146.7160172,0.0
2025-04-19 13:17:40,85300.0,85300.0,85300.0,85300.0,0.00228,1745068660999.0,194.484,1.0,0.0,0.0,0.0
2025-04-19 13:17:41,85300.0,85300.0,85300.0,85300.0,0.00015,1745068661999.0,12.795,1.0,0.0,0.0,0.0
2025-04-19 13:17:42,85300.0,85300.0,85300.0,85300.0,0.0004,1745068662999.0,34.12,1.0,0.0,0.0,0.0
2025-04-19 13:17:43,85300.01,85300.01,85300.0,85300.0,0.0005,1745068663999.0,42.6500042,2.0,0.00042,35.8260042,0.0
2025-04-19 13:17:44,85300.01,85300.01,85300.0,85300.0,0.00068,1745068664999.0,58.004003,2.0,0.0003,25.590003,0.0
2025-04-19 13:17:45,85300.0,85300.0,85300.0,85300.0,0.00687,1745068665999.0,586.011,4.0,0.0,0.0,0.0
2025-04-19 13:17:46,85300.0,85300.0,85300.0,85300.0,8e-05,1745068666999.0,6.824,1.0,0.0,0.0,0.0
2025-04-19 13:17:47,85300.0,85300.0,85300.0,85300.0,0.08334,1745068667999.0,7108.902,2.0,0.0,0.0,0.0
2025-04-19 13:17:48,85300.0,85300.0,85289.82,85289.82,2.79118,1745068668999.0,238083.3025064,165.0,6e-05,5.1179652,0.0
2025-04-19 13:17:49,85289.82,85289.83,85289.82,85289.82,0.00061,1745068669999.0,52.0267918,6.0,0.00016,13.6463728,0.0
2025-04-19 13:17:50,85289.82,85289.82,85289.82,85289.82,0.0,1745068670999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:17:51,85289.82,85289.83,85286.86,85286.86,0.01283,1745068671999.0,1094.2634214,57.0,0.0005,42.643727,0.0
2025-04-19 13:17:52,85286.86,85286.86,85282.0,85282.0,0.03736,1745068672999.0,3186.3070138,42.0,0.00011,9.3815546,0.0
2025-04-19 13:17:53,85282.0,85282.01,85282.0,85282.0,0.00699,1745068673999.0,596.1211807,3.0,7e-05,5.9697407,0.0
2025-04-19 13:17:54,85282.0,85282.0,85282.0,85282.0,0.00271,1745068674999.0,231.11422,3.0,0.0,0.0,0.0
2025-04-19 13:17:55,85282.0,85282.01,85282.0,85282.01,0.00042,1745068675999.0,35.8184406,3.0,6e-05,5.1169206,0.0
2025-04-19 13:17:56,85282.0,85282.0,85265.88,85265.88,0.26875,1745068676999.0,22917.6417503,163.0,0.0,0.0,0.0
2025-04-19 13:17:57,85265.89,85265.89,85265.88,85265.88,0.07387,1745068677999.0,6298.5905671,5.0,0.00115,98.0557735,0.0
2025-04-19 13:17:58,85265.88,85265.89,85265.88,85265.89,0.02143,1745068678999.0,1827.2478594,4.0,0.0051,434.856039,0.0
2025-04-19 13:17:59,85265.89,85265.89,85265.88,85265.88,0.00208,1745068679999.0,177.3530344,2.0,0.0004,34.106356,0.0
2025-04-19 13:18:00,85265.88,85265.89,85265.88,85265.88,0.01394,1745068680999.0,1188.6063873,5.0,0.00201,171.3844389,0.0
2025-04-19 13:18:01,85265.89,85265.89,85265.88,85265.88,0.02698,1745068681999.0,2300.4734468,4.0,0.00044,37.5169916,0.0
2025-04-19 13:18:02,85265.89,85265.89,85265.88,85265.88,0.0077,1745068682999.0,656.5472878,9.0,0.00118,100.6137502,0.0
2025-04-19 13:18:03,85265.88,85265.89,85265.88,85265.88,0.04345,1745068683999.0,3704.8024915,3.0,0.00055,46.8962395,0.0
2025-04-19 13:18:04,85265.89,85265.89,85265.89,85265.89,0.00041,1745068684999.0,34.9590149,1.0,0.00041,34.9590149,0.0
2025-04-19 13:18:05,85265.88,85265.88,85265.88,85265.88,0.00012,1745068685999.0,10.2319056,1.0,0.0,0.0,0.0
2025-04-19 13:18:06,85265.88,85265.88,85265.88,85265.88,0.08338,1745068686999.0,7109.4690744,1.0,0.0,0.0,0.0
2025-04-19 13:18:07,85265.88,85265.88,85265.88,85265.88,0.0,1745068687999.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 13:18:08,85265.88,85265.88,85265.88,85265.88,0.01436,1745068688999.0,1224.4180368,3.0,0.0,0.0,0.0
2025-04-19 13:18:09,85265.88,85265.89,85265.88,85265.89,0.04733,1745068689999.0,4035.6345727,2.0,0.04723,4027.1079847,0.0
2025-04-19 13:18:10,85265.88,85265.88,85265.88,85265.88,0.00025,1745068690999.0,21.31647,2.0,0.0,0.0,0.0
2025-04-19 13:18:11,85265.88,85265.88,85265.88,85265.88,0.00351,1745068691999.0,299.2832388,2.0,0.0,0.0,0.0
2025-04-19 13:18:12,85265.88,85265.89,85265.88,85265.88,0.26935,1745068692999.0,22966.364791,5.0,0.0013,110.845657,0.0
2025-04-19 13:18:13,85265.89,85265.89,85265.88,85265.88,0.02955,1745068693999.0,2519.6067784,4.0,0.00244,208.0487716,0.0
2025-04-19 13:18:14,85265.88,85265.88,85265.88,85265.88,0.00851,1745068694999.0,725.6126388,1.0,0.0,0.0,0.0
2025-04-19 13:18:15,85265.88,85265.88,85265.88,85265.88,0.00431,1745068695999.0,367.4959428,1.0,0.0,0.0,0.0
2025-04-19 13:18:16,85265.88,85265.88,85265.88,85265.88,0.00119,1745068696999.0,101.4663972,1.0,0.0,0.0,0.0
2025-04-19 13:18:17,85265.88,85265.88,85265.88,85265.88,0.00128,1745068697999.0,109.1403264,1.0,0.0,0.0,0.0
2025-04-19 13:18:18,85265.88,85265.89,85265.88,85265.89,0.00175,1745068698999.0,149.2152911,4.0,0.00011,9.3792479,0.0
2025-04-19 13:18:19,85265.88,85265.89,85265.88,85265.89,0.00517,1745068699999.0,440.8246207,7.0,0.00211,179.9110279,0.0
2025-04-19 13:18:20,85265.89,85265.89,85265.89,85265.89,0.00383,1745068700999.0,326.5683587,8.0,0.00383,326.5683587,0.0
2025-04-19 13:18:21,85265.88,85265.88,85265.88,85265.88,0.00353,1745068701999.0,300.9885564,1.0,0.0,0.0,0.0
2025-04-19 13:18:22,85265.89,85265.89,85265.88,85265.88,0.00361,1745068702999.0,307.8098585,3.0,0.00317,270.2928713,0.0
2025-04-19 13:18:23,85265.88,85265.89,85265.88,85265.89,0.00288,1745068703999.0,245.5657404,2.0,0.0006,51.159534,0.0
2025-04-19 13:18:24,85265.88,85265.88,85265.88,85265.88,0.00035,1745068704999.0,29.843058,1.0,0.0,0.0,0.0
